index,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50
10,0.11800091408119827,0.545514741,0.028073360082986276,-0.60255352,3.109398216207508,-0.43813839,0.069842462,-0.554625354,-1.570869612,-0.383570606,0.16389231960409892,-0.766789563,1.6236469308497186,-0.908006155,-0.431650907,0.8341211705678222,-0.293080417,-0.09846048,-0.245618092,-0.243617395,-1.125597873,0.7066103188085068,-0.084139238,-1.342140637,-0.969606022,0.5093164381006708,-0.294076911,-0.883788179,-0.311153745,0.25405028148682185,-0.44469852,1.8872732572188766,-0.605041891,-0.624673747,0.22704385206090671,-0.066003562,0.5597682101857007,-1.218882968,0.1730942057578525,0.277290399,0.7490547353217766,-1.622636234,0.087437845,1.3201680797648505,0.961413301,1.3222921674966972,1.974833994842976,-0.447703057,-1.546431813,-0.741025428
11,-0.236197434,-0.730285544,0.051891334,-0.769324355,-0.823562194,0.08516276,-1.156998814,-1.365330306,0.31502503153696315,-1.201058861,0.5081248664509359,-1.093112374,1.7501597375321167,1.918,1.4168255080654248,-0.458850773,-1.50256029,0.019940923204588346,-0.772788884,2.475,1.0264964185172187,1.5627499001290392,-0.191548746,0.6762477805477273,-2.023306155,-0.873434137,0.10159040646576571,0.6235836103643788,0.090927632,1.1646261458422005,0.078281476,-1.180267702,-0.062667413,0.27668847144646885,1.212627667155594,0.9480923330368299,-0.429659022,0.1798363583127594,1.6676189021776797,0.618127255,0.16454118812374788,0.6823875971449653,0.5720735263944055,-0.817252541,-0.960379878,0.3383307007662847,0.30676447007723173,-1.398768829,0.7926805360226763,-0.794763386
12,0.2967344803531018,-1.390148372,0.44204536440126607,1.0160230285631615,-0.700588075,0.8718412168205693,0.11593613804611308,1.0252612252320257,-0.175520753,-1.068313484,0.3475113455392998,-1.213386823,0.30653436200230416,-0.124535339,1.0528871000913884,1.335,-0.052939651,-0.08301684,0.8979608731903501,0.046797456051805936,-0.342320949,1.2690841749442414,1.2198685596017322,-0.53428109,-1.875033331,-0.157206189,0.6859581237356677,0.19127958730373573,0.46994527685709153,0.3069295784536668,-1.058864019,1.288583029,1.485789485929943,-0.349674783,1.1254609801887898,-0.595518787,1.2812378187500348,-1.686070725,0.5032164430213846,0.2389251885398319,-0.654196189,-0.66048397,-0.910787023,-1.755433259,-1.081018036,1.8975478596920012,-2.565304717,-0.597664944,-1.669897032,-0.191898499
13,-0.248282986,-0.077220273,2.221469896967305,-1.350046825,-0.84707274,-0.891983233,-0.384057171,-1.942473213,0.7267314003836944,0.6485799217481493,1.215208471511979,-1.001785419,-2.076317582,0.097071897,0.9455062916560586,0.18131936120418532,1.3877681667734942,-1.162896685,-0.810655628,0.3222264842161089,-1.303606908,0.032958566629613384,-0.090951713,-0.059497699,-0.724722378,-1.235198199,1.2257806727347147,0.9320165986943867,-0.521633776,-0.305997943,-0.528616046,1.9250733655510828,0.632434937,-0.233345631,0.7034802894802541,1.174803491415292,-0.449572126,-0.145106534,-0.923379621,0.22329089169063138,0.3815044987400664,-0.570711654,1.3740097779554332,1.7802973684100396,1.1354605918210792,-0.160648025,-0.691539386,-0.563094412,1.3628160439825157,0.7547429275798233
14,-1.047268939,1.0847494956696087,1.2289906034714497,1.0486830522726311,-0.01824151,1.5320313545099147,-0.087092184,-0.644767111,0.17873311045681417,-0.635544096,0.926949958,0.489,0.5043237883899327,1.918,1.2678774603674483,-0.248813337,0.5303009640400473,0.2850381140492951,0.3770150877820527,1.6349087175457757,2.0803261031828173,0.005203946,-0.562474039,0.2027317959457237,1.5283776326315086,1.590345256796615,-0.438956296,-0.243619653,0.17498661380476943,0.8692068113532347,-1.531960177,1.4888351173267207,-0.655395613,0.6049019848094225,-0.020643624,0.19727625380060593,-0.465897005,-0.033712892,-0.401203158,0.7220751705281869,-0.197264327,0.3220307320588801,-0.447222892,-0.440533777,0.3080041948362414,1.013568576132806,1.4816691524161656,1.6496381080850808,-1.046550174,0.13435119936418516
15,-0.393900725,0.7066543219533213,1.2530701143034397,-0.150206148,1.4426415395398138,1.4824517831658464,0.015098746783370878,-0.137584713,1.9118973464344393,0.5396520671572748,1.568300763385131,-0.151710576,0.8426396347173817,-0.359136567,0.3036261649728884,-0.25286086,1.6668610324815134,-0.123251924,-0.373648483,1.3668159665363655,0.6435728699059785,-0.517849698,1.4247497323973395,-0.655927248,0.17518534954566325,-0.418622777,1.6614145595063983,-0.993206409,-0.347895975,0.21728321887538127,-0.196401028,0.9191097673405197,-0.568495282,-0.049906649,0.7850353608305695,0.10239308742139672,0.962093508,-0.912016168,-1.44468381,0.31430764108944975,0.47320965072508103,-1.15281067,-0.295394356,-0.785741122,0.6085541959763758,-0.417675075,0.081425742,0.7044295599774237,0.17398623662138793,0.068289917
16,0.4414113230332213,0.5728002569992504,-0.450931886,0.4269171571642933,-0.077932541,0.17833779147601783,-0.704239855,-0.701804816,0.6921331981379691,0.19288368369828388,0.7514536357015339,-0.8661069,-0.377177899,-0.516625132,-0.519253267,0.1268033661673559,-0.818845963,1.1509917630402449,0.43348247256959305,-0.160936511,-0.421183648,0.088138554,-1.399203901,1.0999834474325236,0.15049532558479212,1.689210773907538,1.401953846859592,0.26780073449196806,-0.431008387,-0.258456834,2.0242303053643416,-0.069276712,-0.503189961,-0.217311271,-0.325732085,1.2679191048978904,-0.112034983,0.5223873629812574,-1.2656691,0.19968553796674723,-0.826549314,0.6496002441015616,0.18124696842261637,0.20631846228507278,1.5353573065080068,-1.094451311,1.836421886189494,0.9928139588890691,0.1620840192897306,-1.170426642
17,0.45507049948065587,-0.553212771,-0.042677827,-0.028152034,-0.907000492,0.49895417111617196,0.5697232830100505,0.5999334175465177,0.17156070902956955,0.5708300981078237,-1.22934037,-0.15742384,-0.056569581,1.0517713200666674,0.49062017282927206,-2.147161266,0.085064889,-0.191618936,0.12911763684572478,0.5940318135459683,-2.074306077,-0.157515524,0.5402850409248998,-0.953264387,-0.095870473,-1.196575532,0.097546306,1.0321609250342705,-0.134295212,-0.059502759,-0.201310238,0.3895981632416164,0.35288033092251325,-1.137752868,1.2826364244039221,-1.155481499,-1.247592546,1.4904982057100267,-0.567087218,0.21569716701909164,-0.630937524,0.7089954848761094,-0.549550213,-0.325108898,-0.676695251,1.2032751214893627,0.442970942,0.4351505156049905,-0.434752082,-1.074998201
18,-0.078749862,0.35214162441676683,0.046785362,-0.417086168,-0.461612112,-1.895871772,0.475076139,-1.17171232,0.6702795144342026,0.86640484,0.055427718045216734,-0.411847906,-0.318258304,-0.705194784,-1.305320505,-0.719773309,-0.130876679,0.5747078808970638,1.5741241437693565,-0.391582209,0.3391104056418355,0.040310688,-3.081030795,-0.949444669,1.0195973087955912,-1.297395843,0.452951327,-1.048567365,2.8473592498939104,-0.477841458,-0.177612734,-0.267170751,-0.810473604,-0.069203716,-1.375,1.1356602421498223,0.10762980494124402,-0.959249378,0.8383828606052046,0.5534732441114798,1.8132716608495814,-0.194657642,1.2115576340410457,-0.936023014,0.7230387807826754,-0.513093909,-0.085005281,0.927398526,0.4162111554782266,-0.835339008
19,0.001192408,0.40289571649669054,1.2424693565762128,-1.139255498,-0.169744999,0.3586919198260803,1.4141407238924004,0.8563365557987239,0.37180896466935603,-0.888165443,-0.656224097,-0.325372334,0.987906839,-1.474256221,0.9793192798538507,-1.776517038,-0.340470875,0.2011185442846241,0.4641394171057444,1.7011626201850805,0.5227328320739156,0.15224467070096495,1.5564957369505072,-0.12973606,-0.318199783,1.1965436393724234,-0.150831708,-0.19314955,0.27358400719698284,-0.280509575,-0.682595631,0.35047965177459733,1.0211642893910207,0.7383230595677265,-1.348157293,0.25115617572910415,0.6191949560900898,-0.239389967,0.42851238002959385,0.32666770921523564,0.5258450951448832,-1.29355825,-1.357713992,2.013,-0.277160233,1.299208185098869,1.212794863950765,0.9966532528545519,-0.818725425,0.7833165742441687
20,-0.537277352,0.4662218746634567,-0.801956188,0.2514883922358482,0.44700560474835394,0.46310183834160057,-0.488465223,1.0172096852548016,0.18204306641327747,0.7669267482826759,-1.74345674,-1.309506005,0.23088764581138477,1.8709630949130993,-1.662232529,-0.423745063,-0.832926167,-1.371837172,-0.591522374,-0.83539792,0.6307641754066753,-0.910881976,-0.908899501,1.3417992550804778,0.7683634362121297,-0.275084853,-0.387457541,-0.252733872,-1.319941814,-0.670909757,-0.37213654,1.1245580781930262,0.4445765850573765,0.49366208068898765,-0.4033786,-0.408212362,-0.356775469,-0.005281503,-1.297058309,0.4997054259222353,1.4721469238238891,1.4571444110420508,-0.77604353,-1.081929146,0.6430462263707624,-0.449806822,1.448192914501082,-0.274791287,-1.058084333,0.029824246558618872
21,-0.696288622,0.5216274999390488,0.4564252412659642,0.7184663027268544,0.058013927555321095,1.286593330729002,-0.817898504,0.4436836779100457,-0.504000655,1.1840700116508576,0.10917710784423451,0.027233297,0.098643274,0.6054897424221782,-0.527455987,-0.049585075,1.4510482749170368,-0.212371882,1.0058395355222804,-0.347210135,0.3607244605273659,-0.393970551,-0.235082104,-0.903810802,-0.397986367,-2.444726799,1.4373592093239613,0.36841383716055853,1.2397217816030321,0.5125804170966552,-0.853483419,-0.550631716,-0.089323304,0.07393782,-0.128578604,-0.076185045,-0.080196609,0.25565163858565004,-0.223620986,0.24798800487581218,-0.857148377,0.2622331126508826,-0.031843307,0.564510912,-0.927094653,1.1794043592881964,-0.158349455,-0.064574997,-0.816901933,-0.22792723
22,-1.069575721,0.4987918207809893,1.0535748990685878,0.3438189900544816,-0.985675114,0.6933227978724436,0.3696575948156227,-0.254478516,1.777905773562153,0.1128755597094857,2.2672015812206507,-0.160556298,0.6235220845232323,-0.102229806,-1.278111017,-0.324280291,2.0585193722773476,-0.771966522,0.41086712647085855,0.4249727161781063,-0.800000233,-1.501076,-1.33352098,0.21522169256648918,1.0841534885727435,0.7060184833778284,-0.611601665,0.6965924406346935,-0.673048397,-0.279882254,0.6018583485620177,-1.033517806,-0.672383974,-0.162547468,0.8713609278797734,0.895327001,-1.344,0.2728108231552109,0.5053707423256059,0.31952580839957384,-0.994637269,0.1609834910550939,-0.388496978,0.8480185163505789,1.0225850460513468,0.9056786183234533,0.31023337408225937,-0.638062344,0.12226924506188944,2.0786878988206015
23,0.5938675008105183,0.8869984843052651,-0.864476704,-2.47301424,0.8557257317380697,-0.600227204,-0.355717751,1.4913916698713525,-0.843235454,0.2614837002057946,-0.439165037,-0.437664431,1.1301778691674915,-0.95917959,1.5905302255644933,-1.131801677,-1.502409596,-0.381170127,0.5445415448281473,0.5537537753920654,0.032722296,-1.119805362,0.030955292,-0.839833994,-0.620735219,-0.299538414,-0.247112157,0.35550959787115516,0.7684008872872845,0.7080554410862301,0.3072573977702803,-0.718899991,-0.616568976,-1.254097359,0.19253953662701334,1.1290626666421084,0.8601901525392943,-1.671518384,-0.686311561,0.42612102288542675,0.28676931716449217,-0.355473321,0.052633981,-0.292670484,0.7976316742519468,0.2612640259309781,0.47187071351598886,0.7830171247107023,-0.056419675,-2.09418923
24,1.524997646,-0.791713467,1.6699274924471594,-1.100535178,-0.046413579,1.9304525975571243,0.8300926974957442,-0.423435147,0.4314750486379926,0.3802984417895087,-0.802041595,-0.924392198,-1.534250401,0.6372983435120515,0.1515512033838597,-0.636179063,-1.108368169,0.15173484638201468,-0.234053624,0.9503428442939419,1.4685204457249912,-0.031052571,-0.701696555,-0.724664777,-0.30809271,-1.003632153,0.8778638402947353,1.1939542985007034,1.250030183372315,1.199395112991517,-1.660566713,0.5242161270826644,0.565531236,-0.579894157,-0.807561162,-1.508712329,1.2191208533466744,0.2262034470732306,2.1361003987774825,0.6175183279375518,2.007781941,-1.494197073,0.4231568606940558,-0.089391633,0.083857414,0.27193454029887776,-0.468557301,1.515598469723524,-0.263878263,1.5058910875502547
25,-0.355010027,-0.667563731,-0.953482948,-0.670165964,0.2997682599498958,0.4361104720987045,0.7871651645509958,-1.053709125,-1.047144784,0.21769153594056767,-0.371465599,-0.660993608,0.052002155,-0.551246092,-0.419439025,-2.130811082,1.1909874192020782,1.455,-0.654996389,-0.119764672,-0.398315774,0.7100666198558735,-0.683426925,-0.039267815,0.30413552138821115,0.1222212406184838,-2.31204083,1.2876532423583287,1.1162318268234754,-0.09060731,0.7761046781017292,0.2927593468365296,0.022792472519831852,0.3369298814777393,0.48995376668153695,0.5253565384511099,-0.177142864,-0.378560367,0.7297630129348734,0.4761423407539638,0.2135713682841211,0.3260740672078892,0.4448135315613013,0.997881602,-0.482277562,-1.191987011,0.045835417,1.156139550759566,1.1535508954125293,-0.45675545
26,0.4072848425776539,0.062379972756488794,2.064167886,1.1163841012807207,-0.842807962,0.21319695920756176,1.303399649469292,1.8370310134297096,0.021664244,-0.825804571,-0.878961006,-0.801334159,0.996162726,-0.326577636,0.058910678,-0.486289466,-1.38336695,-0.697988007,-0.533104863,0.23391775331208403,-0.08633166,0.19676398650726057,-0.878050336,-2.480992168,-0.092273072,0.8839773183753584,0.6933454440391732,-0.281385875,-0.208880422,0.6246214104534549,1.5073570279671342,-2.587230013,-1.101548466,0.7862319348426828,1.5299868226946987,0.8088701581313451,-0.892961861,-0.892176914,-0.930298858,0.26721671193741753,0.051738714935796626,0.8124752816498306,0.4669724684217153,0.12867895353113942,0.5830117035983143,0.31062956781513795,-0.461986459,-0.342727092,-0.063148145,0.051548274
27,0.8938418022005841,-0.974140746,-0.707122325,-0.356075765,-0.89871049,-1.189773334,-1.519916339,-0.15943913,1.249524714788148,0.8770733419182952,0.3336531037495626,0.13300770421185204,-1.468326094,-0.113323705,-0.261612084,0.4526058556575946,1.1840346190606554,-1.072861118,0.2563903684063749,0.9168222805339872,-1.747504201,-0.074851995,1.180109737215488,-2.239773633,-0.111611833,0.7701424442339554,0.045116233,-0.357230328,-0.222412421,-0.530823907,-0.793509787,-0.279772252,0.151557384,0.24393794697118043,-0.541837125,0.3483481617680179,0.321979471,1.8239308560954368,-0.670659052,-0.032162368,-1.072674243,0.052890538,1.0260743571723319,-0.031352736,-1.465536153,-1.904814374,1.551774156,-0.445931042,-0.896796536,-0.912544742
28,-1.583552972,0.5505590401613754,0.2247928861521339,1.4650152791021125,0.41246740258583814,0.6414131419828614,-0.962730214,-1.133542635,-1.04898168,-2.327517005,0.31112337775889887,0.489,0.067639772,-0.002956998,-0.173909368,-0.351797487,0.2902659198644435,-0.329531103,-0.043859403,-0.984619895,0.080934076,-3.000791432,-0.417825179,1.6315993583026276,0.6597728939146734,-2.700517872,0.7712258591503626,-0.844830782,1.6689079126645088,0.35634887298623474,0.44137162748042574,0.971001855,0.912404734,-0.701618458,1.288526206867299,0.3696633721491481,1.157705916892887,1.0473630093020618,-0.404367721,0.42001252056984467,-0.766132803,-1.044416747,0.072498321,0.8825631319417299,-0.247021989,-1.420909057,-0.810514809,0.7050442198852578,-0.028531354,0.067463154
29,1.3316350476934522,1.080142085883179,-0.317843884,-0.676336471,2.190098820378172,-0.052656861,0.1847823439585137,0.47171891502241686,-0.121665726,1.492224000990591,-0.597675985,-0.645960457,0.6273709250570922,-0.377685407,0.004513366,0.1506992093592511,-1.320978997,-1.501076694,-0.309999054,-0.809058686,-0.593377058,1.7594282387054028,1.914602489524876,0.6614252228002745,1.1655394319513963,-0.879554628,0.14672336657079407,0.6945022463510697,0.9040346812476945,-0.522111404,1.3504803513678665,-1.923856515,-1.130309745,1.5294778336441766,0.095928921,0.42737771248434814,0.8428481895503142,-0.552580002,0.24425331252862312,0.5109826044466657,-0.842599155,1.0300998644614985,0.080321478,-0.811686324,-0.168885792,-0.986439765,0.16579531428250674,-0.186715727,1.1229213151898816,0.48014015026545487
30,0.7644508763154748,1.373032670183084,0.8544620106250775,0.8216674818864559,-0.324477001,0.16078701827942196,-1.971646379,0.6065516201443525,1.2166964101550202,1.3808888084279114,0.031283198131759726,-1.329485202,-0.499461615,0.6017724718744694,-0.7771777,-0.087847852,0.9633773682985113,0.8187435949665254,1.1441531935224796,0.47805429924151943,-0.620121448,1.0198346929573892,-0.308002327,-0.382878075,-0.106649485,0.3937010087744576,-0.351226267,-0.964709564,-0.345612916,-0.188485952,1.4278859551126801,0.068716473,-0.7895439,0.23735267904369334,0.8405962738919199,0.2565837823586954,-0.332124273,-0.354727712,0.20326142031472427,0.12872169339932538,-1.224973946,-0.405100842,-1.218241948,-0.087962533,1.337008196069529,0.2545882732747022,-0.129483272,0.059209267913078734,-0.310901218,0.72658193
31,-0.239354028,-0.19485018,1.2510252815885041,-0.301547045,0.16098822857661294,-0.508555775,1.9095232045779444,-1.312371855,-0.641310337,0.22364273570795382,0.060866175128643146,0.26520904802444845,0.8443096971693305,-0.039014242,1.315461213210925,0.23514126164666113,1.4182564340770858,-0.379729792,-0.645474146,-0.574223049,-0.589034519,-1.795016315,0.4129654824527638,-0.953127354,-0.689446671,0.088828602,-0.927256284,0.038806118,-2.324239882,0.20659989308108667,0.9445073588360706,-0.752365443,-0.419659889,-0.091672893,-0.351323311,1.3023550796401808,1.7176886732036043,-2.083633397,-0.871436048,0.4288684513729197,-0.445078472,-2.284816728,0.3206135039989463,-0.527788895,-0.505611395,-0.412123403,2.2888910545040235,-0.496159308,-1.502261325,-1.068619451
32,1.394814922979293,-0.023145268,-0.887853621,-0.374276754,0.8332517519482164,-0.958113864,0.8726309089931665,0.6535603948136055,0.6703760586179831,2.759396236160378,-0.462565595,-0.261804957,-0.291411286,-0.078371328,-0.625716806,-0.323916392,1.1909569028094238,0.2223993319071768,0.890982106,-0.766996844,-0.295970537,0.17633395401046814,-0.460457955,1.4575823991237626,0.3054772163042891,0.044568459,1.353665134340186,1.8893067200626583,0.11029696770323583,0.6957166455519354,0.6272338945041267,0.4298931607940137,0.7293406396536022,1.4467684440461785,1.0995399851087782,-0.292286291,0.4259018302499412,0.5823537644772027,0.5948548284899952,0.7669564414161316,-0.076537776,-1.471320425,0.9158872728096278,0.48334604918038193,-0.775357469,-0.800609614,0.3327230645208194,-0.106214455,2.0542454059961512,-0.242302054
33,0.5445028968452911,-0.521441198,1.0283186141551197,0.6114894787499635,-0.329408114,0.12748645157845967,-0.752242712,0.4804362656542823,0.8133578490668981,-0.049008825,1.228922257653654,-0.13974308,0.5194496585853354,-0.750265953,0.8291159350300787,-0.01618547,0.5524883402340722,0.8911249090303304,0.15913614562683304,0.3414362586417433,-2.048585844,1.7052983056688624,-0.059971734,0.40842895774280064,0.15241011176198363,-0.48530564,0.5946170748201173,0.48830379451626954,0.09412452,-0.965421212,-1.71259354,0.9823227889130357,-0.211307789,0.037407892,0.4062833651570918,1.2092530975226412,-1.049278638,1.2122321519449952,1.5574917393720877,0.42147468635079477,-0.015217351,-0.182770667,1.1339763232949112,-0.507744515,-1.081021184,-0.5489292,-1.508092604,0.5114930800645404,-0.36911856,-0.667946732
