,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Target
10,0.8689591078066916,0.9512784090909092,0.5390524967989757,0.8186496179635117,0.36695675105485226,0.3926322839919626,0.34214641080312713,0.38136357778064195,0.3795427901524032,0.558641531,0.9091643116673396,0.8831898165481094,0.6475042497295626,0.6979615274188918,0.839844313,0.8636299732883453,0.49055840302131104,0.8091007583965331,0.858731782,0.23463414634146335,0.4485399091499026,0.5086317591667854,0.40426105717367855,0.39132477294080803,0.48045717510935515,0.6131920608864349,0.48872930381009383,0.4242760149646667,0.6716806152454196,0.8125735813515422,0.12813162158793467,0.483531885,0.2828064097011693,0.9830681354549164,0.5555555555555556,0.25617615467239535,0.040881338,0.20465200144248105,0.8086549130810011,0.7888942077549067,0.852518998,0.4467431927389215,0.22081712062256803,0.92492378,0.28365384615384603,0.3749504558065795,0.4999494898474593,0.7555804963212371,0.42760642365536583,0.624736048,0.7850232891436761
11,0.7515489467162331,0.8313920454545456,0.6163572343149809,0.7946358958365819,0.47059599156118137,0.7645010046885466,0.6027007818052593,0.5801005284186107,0.23798358733880415,0.4255288530723846,0.729646077,0.6046424560089854,0.747334261,0.7917025552684468,0.7393686031425688,0.8787431463517503,0.30347990288643106,0.6847237269772481,0.7402198926105855,0.615609756,0.42634652822842306,0.6846911114281636,0.2259978425026969,0.22157845286564365,0.35416960632143357,0.3372630950604387,0.41492120486734496,0.46404323125952607,0.7005202442886224,0.5625147162703085,0.4794964477128256,0.2236860546601262,0.4950194889562582,0.591391269,0.3866784556439729,0.8378088077336198,0.005840191,0.3133790119004688,0.6910368635186783,0.7888942077549067,0.27793414016324236,0.45608649225840897,0.593941078,0.8170731707317074,0.6515198511166252,0.47730875941339673,0.48863521567835133,0.8148148148148149,0.3415753250063727,0.5932126696832578,0.6486922250089574
12,0.7066294919454772,0.7348011363636364,0.5776248399487837,0.4642133167004522,0.41205168776371304,0.6141995981245815,0.3036247334754797,0.6342312153628046,0.4189624853458382,0.715354727,0.6013995424572737,0.3017596405840509,0.8314016380775768,0.8578811369509045,0.7282687040507423,0.96970336,0.35608308605341243,0.073672806,0.6091792380465354,0.9071544715447154,0.735756003,0.7661577971179909,0.42448759439050704,0.41277795176949583,0.6489346691124595,0.4276973586031935,0.7717933373229604,0.30774560066509626,0.6738294503505994,0.3124558511890746,0.49470272965224976,0.6133146461107218,0.4469467301862279,0.3625050999592003,0.5555555555555556,0.8262620837808808,0.2285638439076188,0.3500721240533718,0.6419676981876464,0.7032072762087124,0.2797635800731776,0.3324879871863321,0.6561978877153974,0.7507621951219513,0.7779156327543424,0.5113951644867222,0.49237296696636024,0.7999750592343186,0.2907213866938568,0.3929110105580693,0.5134360444285202
13,0.5357806691449815,0.6132102272727273,0.5216069142125481,0.6762825510681428,0.7151898734177216,0.4948425987943738,0.2652452025586353,0.7839927825750743,0.6003810082063306,0.5500071952798964,0.6393486744718073,0.5919131411456384,0.7941585535465924,0.8165374677002585,0.5567248089952429,0.9091100801349642,0.2686808740221203,0.7215601300108343,0.7244950140628995,0.6655284552845528,0.6393251135626217,0.42687972606648583,0.25,0.7959599123081742,0.6867503880344292,0.5051484853007013,0.4853381208856972,0.29998614382707495,0.6687401040488576,0.43748528372969153,0.5112800697993269,0.3283812193412755,0.3056157066551177,0.5248878008975929,0.3866784556439729,0.842373792,0.3087337403769578,0.31545257843490804,0.7112563185797065,0.6184777405457157,0.27821559245707855,0.2804324612920448,0.5404391328515842,0.6826727642276423,0.49627791563275425,0.5042608006341657,0.5633902414385291,0.8148148148148149,0.3971450420596483,0.6909502262443439,0.46417054819061265
14,0.6232961586121438,0.7370738636363637,0.4231754161331627,0.33977857476999845,0.7047732067510548,0.5939718687206967,0.7168443496801704,0.5718520427890194,0.610052755,0.44049503525687156,0.5829632620104966,0.5409958816922501,0.6716118065214032,0.6332184898076372,0.6331267118350872,0.96970336,0.31507957917453466,0.39306608884073674,0.6578880081820506,0.625691057,0.7695003244646332,0.40604936510201156,0.8851132686084142,0.5064202943939868,0.5335120643431636,0.25548425608118186,0.42728904847396776,0.3860329776915616,0.6251979190228454,0.6249117023781493,0.3759192322074037,0.6155571128241065,0.5347192146672441,0.37127702978376176,0.5555555555555556,0.7886680988184748,0.2354658879745155,0.3672015867291742,0.6976944889656023,0.582096697,0.2813115676892767,0.3344901227976508,0.6056142301278488,0.754319106,0.7236352357320098,0.5625247720967103,0.6249116072330538,0.7555804963212371,0.3555952077491716,0.5526395173453996,0.39394482264421354
15,0.5847273853779431,0.6454545454545455,0.4767925736235596,0.5920785903633244,0.6555907172995781,0.7000669792364368,0.7395877754086708,0.6736692872792887,0.6628077373974208,0.7448553748740827,0.6277755349212758,0.6885061774616249,0.5685365476742389,0.6563307493540051,0.5183797030416606,0.8181498664417264,0.14674939304019421,0.6049837486457206,0.7036563538736895,0.7089430894308943,0.6652822842310188,0.7172207162220001,0.3621898597626753,0.13874099592859385,0.5905178495837449,0.5021638561408744,0.34510273289447446,0.6287931273382291,0.5938701651210132,0.6875441488109253,0.5126511280069799,0.4469516468114927,0.3225061354121554,0.43390452876376995,0.5555555555555556,0.7879967776584318,0.007167507,0.2686620988099531,0.6219948218468746,0.6069889899473433,0.2792006754855052,0.6247997864388681,0.6789883268482491,0.6260162601626017,0.5497828784119105,0.5113951644867222,0.45449035256086473,0.7555804963212371,0.16263064,0.6512820512820512,0.40343962737370115
16,0.36415737298636935,0.314346591,0,0.43941992827070014,0.5719936708860759,0.4577361018084395,0.45401563610518825,0.704729991,0.095838218,0.22334148798388265,0.41851702328085055,0.7203294646199925,0.032143409055787275,0,0.019316707510451225,0.8787431463517503,0.00026976,0.781581798,0.3610329838915878,0.18113821138211383,0.7866320571057754,0.743330004,0.8042071197411003,0.22518008142812407,0.6037815718921969,0.41948962841366955,0.37981248753241575,0.476375225,0,0.5625147162703085,0.39137479745731024,0.7222144358794675,0.46787931283383866,0.4916360669114648,0.7200117889773063,0.7930988184747584,0.6466684364215556,0,0.34286771051658244,0.043561513,0.27905994933858713,0.47904431393486385,0.5473874374652585,0,0.7178970223325061,0.47156163297661513,0.6249116072330538,0.6741488963711186,0,0.87586727,0.11590827660336794
17,0.6473048327137547,0.704971591,0.5904289372599233,0.7475440511461094,0.6553270042194093,0.2830542531815138,0.5701492537313432,0.3081582678180179,0.6299824150058616,0.2963016261332566,0.5742161216525368,0.6061400224634969,0.7530520785040952,0.6752799310938846,0.7047715150641487,0.9091100801349642,0.42851362287564065,0.7755146262188516,0.6091792380465354,0.589430894,0.3907852044127189,0.6712797831359679,0.42354368932038833,0.6531475101785155,0.492733173,0.8088345023130876,0.4833433074007581,0.30663710683109324,0.6969011535851617,0.3124558511890746,0.45556524990651875,0.5181499649614577,0.4289014003175979,0.6564667482660139,0.3866784556439729,0.8419709989258862,0.4191664454473055,0.36972592859718717,0.6951054124029097,0.5887984681665869,0.6115958345060513,0.301388147,0.608254586,0.8066565040650407,0.7227047146401984,0.45451843043995244,0.5113647843216487,0.8148148148148149,0.35342849859801173,0.6775263951734539,0.5349337155141526
18,0.27679677819083026,0.4646306818181819,0.5576184379001281,0.4146265398409481,0.595464135,0.4787675820495647,0.36147832267235247,0.7877303776259829,0.5829425556858148,0.42610447546409563,0.2581079262548783,0.6761512542119057,0.7193633132437026,0.5824002296870514,0.6743549084618711,0.9091100801349642,0.5461289452387375,0.7648970747562297,0.2827921247762721,0.2730081300813008,0.6197274497079818,0.5998002568126692,0.3437162891046386,0.5198872533667398,0.5074079300126993,0.6590061184897776,0.32655096748454027,0.21657198281834553,0.7662293598733317,0.43748528372969153,0.2840583322946529,0.3341275402943238,0.22823733217843228,0.7968176254589965,0.4444444444444445,0.6570891514500538,0.6806477302893549,0.36440678,0.5539390950560967,0.7438966012446147,0.5572755417956656,0.137613454,0.6941356309060589,0.7412347560975611,0.5908808933002481,0.31252477209671026,0.3692292150722295,0.6666666666666667,0.4306653071628856,0.7619909502262443,0.038695807954138295
19,0.6262391573729864,0.6423295454545456,0.4964788732394367,0.5219086231093092,0.666798523,0.42304085733422647,0.5971570717839374,0.23005541951282388,0.6003810082063306,0.5757662973089653,0.6732606647826673,0.6001497566454512,0.8570545510740225,0.9135802469135803,0.5884388064004613,1,0.3985702724575128,0.5319609967497292,0.6953464587062133,0.7175609756097561,0.5465282284231018,0.3593950634897987,0.43918554476806904,0.6440651424992171,0.5229293071821646,0.5524548574839576,0.6586874127269101,0.5068588055978939,0.7179371182990273,0.6875441488109253,0.45419419169886577,0.5847231955150667,0.4008950483614841,0.7437780497756019,0.9422340111995284,0.838077336,0.040881338,0.2771366750811396,0.6904204167180372,0.6132120631881284,0.2794821277793414,0.48478376935397754,0.8938299055030572,0.7511432926829269,0.7872208436724565,0.46591359492667456,0.48863521567835133,0.8148148148148149,0.49528422125924043,0.6184012066365007,0.5458616983160157
20,0.7750929368029741,0.7920454545454546,0.6571702944942382,0.516295026,0.5046149789029536,0.6399196249162761,0.4504619758351101,0.629075912,0.6332063305978898,0.5235285652611887,0.6366572466693582,0.6881317858479971,0.9015608097666512,0.888888889,0.7797318725673922,0.96970336,0.47909360669004586,0.6257854821235104,0.6595499872155459,0.4853658536585366,0.47981829980532115,0.35996575831074323,0.5846817691477886,0.3982148449733793,0.367997742,0.43515893150276075,0.32794733692399763,0.35568795898572814,0.7906582221216918,0.6249117023781493,0.47800074784993146,0.7187105816398038,0.5116211924353977,0.41880864953080377,0.4444444444444445,0.7765843179377014,0.19192991770639767,0.4096646231518212,0.6028849710270003,0.7726184777405458,0.27905994933858713,0.3439668980245595,0.8579766536964981,0.814278455,0.8835297766749379,0.47730875941339673,0.465905647,0.7407407407407408,0.4546265613051237,0.4671191553544494,0.6884629165173772
21,0.7204151177199505,0.7686079545454546,0.6562099871959027,0.7311710587868392,0.39530590717299574,0.5693235097119894,0.5563610518834399,0.6047171027194227,0.32722743259085574,0.53417758,0.6122998250571929,0.18008236615499806,0.7756142790913305,0.698535745,0.7037624333285282,0.9091100801349642,0.38467763690315615,0.2474539544962081,0.691127589,0.8343089430894308,0.4676184295911745,0.5712655157654443,0.6448220064724919,0.5057939242092077,0.39635953153661635,0.46425906581107296,0.5222421703570717,0.35042261327421365,0.7034607554851843,0.3124558511890746,0.4438489343138477,0.6014015416958655,0.43958423559982684,0.430640555,0.39640436192160333,0.8415682062298604,0.3814706663127157,0.3635953840605842,0.5660214523486623,0.6936333173767353,0.5237827188291584,0.33729311265349704,0.6221511951083936,0.7944613821138212,0.6969602977667493,0.44312326595323026,0.5113647843216487,0.8148148148148149,0.3703798113688504,0.5232277526395173,0.6304192045861698
22,0.7512391573729865,0.8056818181818183,0.7331946222791295,0.8386090753157648,0.5744989451476793,0.5959812458137979,0.5803837953091684,0.4469648150534864,0.48432004689331765,0.4984889912217586,0.6564392410173597,0.20628977910894797,0.833874208,0.7737582543784095,0.7223583681706789,0.9091100801349642,0.40234691124898836,0.29209100758396533,0.6778317565839939,0.7834146341463415,0.5888384166125892,0.36909687544585523,0.7137270765911543,0.5521453178828688,0.6574008748412586,0.3851663930756603,0.49890285258328354,0.35790494665373423,0.7287943904094095,0.43748528372969153,0.4561884581827247,0.4889978976874563,0.4648476974159088,0.4951040391676867,0.3866784556439729,0.7175080558539205,0.3814706663127157,0.3489902632527948,0.7245715694735544,0.691239828,0.5230790880945679,0.36211959423384943,0.5835186214563647,0.8051321138211383,0.6626861042183622,0.45451843043995244,0.5113647843216487,0.6666666666666667,0.4165179709406067,0.27616892911010554,0.6599785023289144
23,0.7600681536555144,0.845596591,0.734314981,0.6684858880399189,0.6110232067510548,0.33690555927662436,0.6385216773276474,0.6029127464879496,0.5835287221570926,0.38307670168369556,0.6685506661283812,0.5275177836016474,0.7637150363158708,0.7795004306632214,0.7850655903128153,0.8484465063967384,0.35608308605341243,0.5924160346695558,0.6826898491434416,0.7178861788617886,0.6076573653471771,0.570980168,0.5196871628910464,0.7121829000939556,0.6802596303090165,0.46769138934487386,0.43985637342908446,0.3441873354579465,0.7505089346301741,0.3124558511890746,0.45431883335410694,0.30721793973370715,0.4615273567200809,0.5577315381476948,0.3866784556439729,0.6515843179377014,0.7199362888239978,0.3771186440677966,0.6931327826408581,0.8027764480612734,0.41260906276386156,0.3402295782167645,0.5591995553085047,0.8645833333333335,0.6580334987593052,0.45451843043995244,0.5113647843216487,0.6741488963711186,0.35635992862605154,0.48325791855203615,0.6601576495879613
24,0.33209417596034707,0.336221591,0.4282970550576185,0.063464837,0.6590189873417721,0.546282652,0.20255863539445623,0.6582033767238047,0.42160023446658845,0.5507267232695352,0.5007401426456736,0.7274429052789217,0.861381548,0.930232558,0.393109413,0.9394067200899762,0.7117615322363097,0.6203683640303359,0.5357964714906673,0.5943089430894308,0.6258273848150551,0.5691254101869024,0.42071197411003236,0.504697776,0.7211796246648794,0.19668706163259214,0.5946538998603631,0.3957322987390882,0.7488124858629268,0.5625147162703085,0.42365698616477626,0.635178697,0.1976324527212358,0.6185230518155855,0.8311229000884174,0.837406015,0.3602336076453411,0.41029570861882436,0.6809271359881642,0.4284346577309718,0.278919223,0.4938601174586225,0.5593385214007782,0.6639989837398375,0.5818858560794044,0.47156163297661513,0.6419840387917971,0.8148148148148149,0.5924037726229927,0.8773755656108596,0.07255464
25,0.5444547707558861,0.5511363636363638,0.42557618437900135,0.4263215343832839,0.5950685654008439,0.4107166778298728,0.6896943852167732,0.4610130171413843,0.5542203985932005,0.22118290401496624,0.7604629255820213,0.8124298015724448,0.7612424663885025,0.8326155612977318,0.48796309643938296,1,0.37739411923388183,0.7698808234019502,0.7023779084633086,0.4751219512195122,0.5096690460739779,0.4154658296475958,0.7010517799352751,0.4602254932665205,0.35727388175532665,0.633636771,0.8705366048274488,0.33628931689067476,0.6300610721556208,0.6875441488109253,0.5013087373800325,0.589208129,0.40984553197632456,0.8920848633210936,0.9422340111995284,0.789607948,0.4244757101141492,0.28443923548503425,0.6335840216989274,0.5136428913355673,0.2797635800731776,0.3324879871863321,0.6871873262923847,0.6314786585365855,0.5683933002481388,0.5,0.4999494898474593,0.7555804963212371,0.35827173081825137,0.7119155354449471,0.3923324973127911
26,0.2675030978934325,0.5556818181818183,0.7291933418693983,0.5067830968345548,0.28243670886075944,0.5427997320830543,0.3610518834399431,0.7270266786957084,0.07517585,0.44797812634911505,0.2653747813214911,0.8715836765256458,0.9320043269973728,0.8782658627619868,0.7461438662245927,0.96970336,0.43822497976800645,0.8182015167930661,0.2854768601380721,0.41593495934959346,0.4377676833225178,0.295762591,0.5763214670981661,0.49170059505167557,0.5401439254973895,0.21116251305775252,0.4230999401555955,0.16045448247194122,0.858516173,0.6249117023781493,0.3413934937055964,0.6613875262789068,0.2833838602569655,0.5383516931864546,0.22222222222222224,0.6573576799140709,0.766923281,0.536332492,0.7063247441745777,0.7166108185734802,0.2804672108077681,0.14375333689268552,0.7119232907170651,0.8140243902439025,0.6045285359801488,0.35225921521997616,0.3408425093443782,0.5925925925925927,0.37471322967117004,0.62081448,0.3285560730920817
27,0.7360594795539035,0.8301136363636364,0.6573303457106274,0.7699984406673943,0.633834388,0.5961152042866712,0.4823027718550106,0.6074236370666324,0.5603751465416178,0.41862138437185215,0.6719149508814427,0.8090602770497941,0.8913614588162571,0.8964972724662648,0.7850655903128153,0.9091100801349642,0.48206096574049095,0.7731310942578549,0.6526463819994887,0.5900813008130081,0.4859182349123945,0.4113282921957482,0.7130528586839266,0.4949890385217664,0.5532665443770284,0.49410535740934186,0.3788150807899462,0.192739365,0.8020809771544899,0.8125735813515422,0.4256512526486352,0.6472319551506658,0.5501660170347915,0.6574867401060792,0.497789567,0.7164339419978518,0.68224051,0.389920664,0.645666379,0.7754906653901389,0.5167464114832536,0.16844634276561665,0.6247915508615898,0.728023374,0.5421836228287841,0.4147839873166865,0.4261036468330134,0.5802469135802469,0.45347947998980376,0.5257918552036198,0.7456108921533501
28,0.6885068153655515,0.7718750000000001,0.5907490396927018,0.4861999064400436,0.5350738396624473,0.6211654387139988,0.48415067519545124,0.4262147183915454,0.32107268464243843,0.6832637789610017,0.6266989638002961,0.7222014226881318,0.8861072477205996,0.9323858742463395,0.6850223439527172,1,0.34407876989479363,0.6825568797399784,0.6621068780363079,0.8536585365853658,0.5711875405580791,0.253531174,0.5894012944983819,0.6756968368305669,0.7876393396359531,0.6731831069989553,0.9018551765409935,0.3017874463073299,0.6793711829902737,0.5625147162703085,0.45568989156175993,0.6800280308339174,0.5406380828641548,0.7215422276621788,0.7200117889773063,0.7890708915145006,0.040881338,0.24089433826181034,0.6358032301812354,0.665868837,0.4164086687306502,0.2929791777896423,0.613118399,0.7785823170731708,0.6799007444168733,0.45451843043995244,0.477219921,0.7555804963212371,0.325388733,0.5075414781297134,0.5417413113579362
29,0.6905204460966544,0.770596591,0.5612996158770808,0.3366599095587089,0.4067774261603375,0.6724715338245145,0.40270078180525937,0.4464492847016369,0.3241500586166471,0.33285364800690753,0.6122998250571929,0.701235492,0.8080667593880388,0.7974447315532587,0.7299985584546633,0.96970336,0.38049635824116534,0.6082340195016251,0.5553566862694963,0.7409756097560976,0.1964957819597663,0.8818661720644884,0.6112459546925566,0.36658315064202945,0.40228587554677575,0.6412475749888076,0.8394175144623979,0.2507967299431897,0.6627459850712507,0.3020955968919237,0.5694877227969587,0.7480028030833918,0.5755738414898225,0.5724194206446349,0.6622458001768348,0.7775241675617616,0.7284311122909477,0.4012802019473495,0.5968437923807175,0.697941599,0.2811708415423586,0.24959957287773624,0.6691217342968315,0.7153201219512196,0.6843982630272952,0.5122869599682918,0.5175270229316092,0.7407407407407408,0.3533010451185318,0.516892911,0.49301325689716946
